text,rating,date,lang
"I love this game!! Absolutely one of the best games I have played in a while, great graphics, storyline, and game play. Only real complaint is I can't subscribe with my sub account so my sub account can get the same benefits as my main. 10/10 recommend.",5,2025-10-29 01:53:53,en
Everything is awesome besides the game keeps crashing.,4,2025-10-29 01:05:11,en
"I am changing the stars from 1 to 3 cause it is already smooth playing for mobile. The problem now is when i go to the special commission and then press on the monster, Why does it go to black screen whether playing on the pc or a mobile?",3,2025-10-28 23:49:15,en
🫵💯 🔥The best game ever🔥👍👏,5,2025-10-28 23:41:19,en
the game ain't laggy and is good to play,5,2025-10-28 21:38:21,en
best manhwa game,5,2025-10-28 21:24:10,en
this game needs extreme optimization loading pop-up every battle poor optimize,1,2025-10-28 20:31:43,en
I like the game the only thing is that I have a galaxy S25 ultra and is getting hot every time I play the game,3,2025-10-28 19:54:08,en
I lost all of my progress i had made in this game. I played it when it first came out. I had the shadow monarch jinwoo. and fought with kamish as well. Had many high rank hunters SSR ones. My user Id was Akira0087 or just Akira. But now it got deleted somehow.,3,2025-10-28 17:54:32,en
I dont have to say anything. It's good,5,2025-10-28 17:28:43,en
the game has a lots of bugs,1,2025-10-28 13:25:21,en
"Easily a greatest hit hall of fame. Fun to play, looks good, and story line hooked me when Jinwoo raises his first shadow (The King and Architect was perfection). Diablo Immortal has been dethroned. This game actually does what the most popular doesn't (You can earn the essential upgrades and has reasonable priced cool stuff for your favorite characters/weapons). Genshun.. Wuthering.. take notes. Market this like your doing raven 2 and you will have 100 million downloads.",5,2025-10-28 04:30:24,en
"I get constant and constant adverts for this game. I genuinely wouldn't care, but they're so impossible to skip that it takes up nearly 20 minutes of my day just going back and forth between my apps and play store, all because that stupid skip button has a tiny hitbox.",1,2025-10-28 02:04:32,en
10.35GB download no thanks,1,2025-10-28 01:55:38,en
why frieren? why not jujutsu or kaiju no 8? why???,3,2025-10-28 01:43:24,en
lots of fun,5,2025-10-28 01:29:05,en
"the gameplay is simple yet elegant, and the way the system helps you level up fast in the beginning is very helpful, but I do wish most of the games contents weren't blocked by a pay wall other than that the game in my opinion is very well done.",4,2025-10-28 00:36:03,en
a lot of stuff,4,2025-10-27 23:27:28,en
"I think there’s a problem with the new update because I can’t open it. It just keeps loading, and I’ve tried waiting for at least half an hour, but nothing happens.",1,2025-10-27 23:24:24,en
We Need Songs to Put When We Play Now,5,2025-10-27 22:58:29,en
This game is very beautiful by by solo leveling,5,2025-10-27 20:55:55,en
Wow I love solo leveling please nxt episode,5,2025-10-27 18:01:52,en
best anime game cool i love this game ❤️,5,2025-10-27 17:22:59,en
"I want to give it a 5 sta but it has a lot of bugs in it, it freezes everytime, maps dont load, monstes won't appear. I hope it get fixed cause i want to finish thid game",5,2025-10-27 15:30:14,en
game is not opening in my phone 😭😭,1,2025-10-27 14:41:25,en
bro this is good game I was exited to play it but every time it shows storeg problem please fix this I want to play this game,1,2025-10-27 11:25:24,en
"it's a pretty fun game but it never downloads all its updates in the background, you have to leave the app open for ever while its just downloading",3,2025-10-27 11:20:28,en
The game is poorly optimized and has a lot of glitches.,1,2025-10-27 08:54:59,en
a very great game love their collabs especially the new one,5,2025-10-27 07:39:47,en
"tutorials should be skipable, it takes longer to verify than it took to load",1,2025-10-27 06:24:37,en
is super duper good and because it is Solo Leveling I LOVE IT,5,2025-10-27 05:50:47,en
this game is very bad,1,2025-10-27 01:14:39,en
wrost,1,2025-10-27 00:15:53,en
I was playing this game shortly after it was realased but stopped after reaching level 60 I think that was the max but now I think I will wait a bit more then come back to it,5,2025-10-26 23:20:58,en
"the games graphics, story, dodge mechanics are marvelous and it rans pretty smooth giving you a very good exp of Mobile games",5,2025-10-26 23:15:03,en
"The game Solo Leveling: Arise is really enjoyable and well-made, but I’ve noticed a small issue with the sound. After playing for some time, the character voice dialogues sometimes stop working properly. Only half of the voice line plays, and then the sound cuts off completely. The subtitles still appear, but there’s no voice. This happens randomly during gameplay or story scenes. Please check and fix this issue in the next update. Overall, the game experience is amazing — just needs this small",5,2025-10-26 23:04:54,en
the game takes too much data to install,1,2025-10-26 19:46:04,en
Very nice,5,2025-10-26 19:34:03,en
bad graphics,2,2025-10-26 18:32:38,en
"At the start of ""Team fights"", when using Shadows for the first time, the frame rate drops extensively. The game becomes so laggy. Only the first use of Shadows will cause this. please look into it and fix it ASAP",2,2025-10-26 18:17:25,en
the game is waste off time my net was in game but game is not opne and taking many times I opend the game 12 and 1 . 43 pm also but not open 👎,5,2025-10-26 18:05:16,en
honestly its a good game but keeps closing down on me glitches like crazy constantly telling me to change graphics setting there already as low as possible still lags can't open guild can't open shadows can't do missions or gates as everytime I try I get kicked from the app,1,2025-10-26 17:46:46,en
I am sorry I deleted the game because of bug game say error file please fix it I give you one star,1,2025-10-26 16:59:39,en
this game is very good. i see anime and i like your game very much. in future the top level game is this.🥹🥹👍👍👍👍well done.,5,2025-10-26 15:25:32,en
The game is good but in this era Single Player never excites me. Some Single player role play open world exploration games do but this is kinda boring.,3,2025-10-26 15:13:54,en
w game,5,2025-10-26 12:54:03,en
can't even play the game after newest update just crashes the app. just been 1 issue after another rwith this game. love the game but hate the app cus it never works correctly,1,2025-10-26 12:26:45,en
garbage game. not worth it for mobile players. too much bans without any reason. deleted this long time ago even when I had almost everything maxed out.,1,2025-10-26 12:25:15,en
I hate the new update arise only was amazing,1,2025-10-26 12:06:28,en
the games was fire but when I Uninstalled it would not let me back into my account I was useing Google for the sign in so could yall fix this?,3,2025-10-26 12:00:30,en
good job,5,2025-10-26 11:12:38,en
This game is the best in the world,5,2025-10-26 10:53:51,en
pls loading is Soo long,5,2025-10-26 10:01:35,en
i hope you can also make a turn-base inspired solo leveling like honkai star rail it will be good especially the animation of solo leveling character skills are so good...,5,2025-10-26 09:20:43,en
meow on that thang,5,2025-10-26 07:21:22,en
"It's a good game! The story coverage is perfect, and the events are engaging enough to keep me coming back. However, I realized something: the developers created 7 or 8 biomes, but once you hit level 70 or 80, the maps and the fights start getting boring. You only battle about 5 or 6 enemy types each level. Still, the animations, characters, and modeling are absolutely perfect btw you guys didn't update Google play event. it's still on k-pop event",4,2025-10-26 03:20:27,en
a amazing game espically since its smooth on mobile I haven't played on another devices tho only my phone still 5/5 10/10 if I could,5,2025-10-26 01:29:44,en
THERE ARE MANY LOADINGS IN THE GAME PLEASE IMPROVE HIM,2,2025-10-25 23:11:14,en
the game is overall good but hidden chapter 4 is too hard who gives 60 second,4,2025-10-25 19:07:18,en
best in solo leveling game,5,2025-10-25 18:26:22,en
"I need your help, since the last update I have noticed that the battery life of my cell phone is shorter, is there a possibility that you fix this?",3,2025-10-25 17:45:07,en
it's a great game but can u guys optimize the game to give some low end device users at least 60 fps.,4,2025-10-25 17:18:10,en
add manhwa content please I'm getting bored playing side missions,5,2025-10-25 16:05:53,en
perfectly fine now perfect love the graphics,5,2025-10-25 15:26:49,en
this game was an amazing game,5,2025-10-25 13:46:03,en
loading problem ho rha hai,1,2025-10-25 12:55:27,en
yeah it is good but for who has bad luck I mean bad device it will lag so 😕😔 u must have a good device to have a good performance and overall I'll give 5 stars lol 😆,5,2025-10-25 10:21:26,en
my love this player 💨❤️,5,2025-10-25 09:46:24,en
this is like a PC game,5,2025-10-25 09:36:48,en
when you download there's additional download it take for ever it's super long I don't recommend this app,1,2025-10-25 08:56:47,en
it is my most played game of all time,5,2025-10-25 08:31:18,en
if my account is gone! i remove it and uninstall it if may account is gone!,1,2025-10-25 06:13:23,en
