text,label
this game is not for kid's or more specifically who those play bgmi or freefire kind of games . this games mechanics are so much complicated as in a good way. most of the players when i suggested them this game first the shw the gameplay and graphics in my device and wanted to install but after playing for few hours they uninstalled it 😂😂. still this is my fav among mobile games and currently I'm at level 120 F2p in 100 logins.and I'm just waiting for the day they gonna add lui xigang .,positif
love the game l really love how the other hunters get there shine also love how detailed the graphics are however it still kicks me off out the blue.....,positif
"Would love to play this game in high res, but unfortunately, I use macos which isnt supported os for this game, any plans for bringing this game to arm based macs?",positif
"first of all, the gameplay is boring, but my main issue is that it took 4 hrs from when I downloaded it to actually begin to play. the animation sucks and the gameplay is boring. Don't get it.",negatif
don't delete the game like the black clover all the grind is a waste,positif
"hi I would like to give five stars a very very nice game but i couldn't see my shadows so i logged out and tried logging in but it said error if happens again contact customer support, I did and no responded so 2 or maybe 1 star for poor service but overall iwas hooked to it especially with my gamepad.",negatif
v good game,positif
Too repetitive,negatif
THIS IS BEST,positif
it always crash for every 8-10mins of gaming,negatif
always bug.. delete this game immediately,negatif
can't log in,negatif
requires too much,negatif
"This is great, but even with the graphics set to low, it's still laggy.",positif
"the best n longest mobile game ive ever played n still playing ,just amazing",positif
krish,positif
"I am struggling with patch file error where it says there was an error in patch file would you like to retry,so pls solve this issue so I could play I am on chromebook",negatif
"There’s no fun left in the game. There’s nothing new in it—just the same old instance dungeons and encore missions. No new story has been added, only new characters in the story, but the overall game experience remains the same. There hasn’t been any improvement at all. Also, the time limit is really bad. If there were no time limit, the game would be much more enjoyable. I hope you guys pay attention to this problem.",positif
"bahut hi badhiya game hai, gaming phone ke liye best game hai, mera gaming phone nahi hai, phir bhi bahut achha chala ...............",positif
good game don't wait to get shadow monarch.,positif
it's crazy,positif
This game is very lagging and too much p2p contents,negatif
i can't get past the first loading screen at all,negatif
Fullscreen has black borders,negatif
ik experiencing game crashes on my phone whenever it asked me to install 500mb update whenever I click confirm it logs me out of the app I don't wanna uninstall and reinstall for the game to work again please fix the crashes and Ui,negatif
"I love the game and all but there was a huge loading screen for me it was like 9,108mb I hope they could do something about it but if it gets fixed I will play the game again",positif
"I'm fully enjoying this game, can't wait to see what else gets put in",positif
the only issue is the infinite loop loading time sometimes after clearing gates and story mode otherwise everything is great,positif
no bad,netral
that is to good game in Play store,positif
